ID,type,Pd,Qd,Gs,Bs,area_num,Vm,Va,baseKV,zone,max_Vm,min_Vm
102,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
103,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
104,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
105,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
106,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
107,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
108,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
109,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
110,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
111,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
112,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
113,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
114,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
115,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
116,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
117,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
118,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
119,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
120,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
121,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
122,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
123,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
124,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
125,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
126,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
127,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
128,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
129,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
130,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
131,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
132,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
133,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
134,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
135,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
136,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
137,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
138,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
139,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
140,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
141,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
142,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
143,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
144,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
145,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
146,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
147,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
148,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
149,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
150,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
151,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
152,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
153,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
154,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
155,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
156,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
157,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
158,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
159,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
160,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
161,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
162,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
163,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
164,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
165,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
166,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
167,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
168,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
169,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
170,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
171,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
172,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
173,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
174,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
175,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
176,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
177,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
178,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
179,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
180,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
181,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
182,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
183,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
184,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
185,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
186,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
187,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
188,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
189,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
190,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
191,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
192,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
193,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
194,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
195,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
196,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
197,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
198,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
199,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
200,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
201,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
202,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
203,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
204,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
205,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
206,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
207,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
208,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
209,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
210,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
211,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
212,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
213,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
214,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
215,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
216,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
217,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
218,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
219,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
220,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
221,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
222,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
223,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
224,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
225,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
226,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
227,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
228,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
229,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
230,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
231,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
232,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
233,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
234,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
235,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
236,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
237,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
238,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
239,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
240,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
241,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
242,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
243,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
244,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
245,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
246,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
247,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
248,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
249,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
250,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
251,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
252,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
253,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
254,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
255,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
256,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
257,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
258,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
259,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
260,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
261,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
262,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
263,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
264,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
265,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
266,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
267,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
268,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
269,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
270,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
271,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
272,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
273,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
274,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
275,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
276,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
277,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
278,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
279,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
280,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
281,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
282,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
283,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
284,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
285,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
286,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
287,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
288,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
289,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
290,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
291,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
292,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
293,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
294,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
295,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
296,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
297,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
298,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
299,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
300,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
301,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
302,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
303,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
304,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
305,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
306,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
307,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
308,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
